date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-03-09,22,9,0.0,11.6,1,1,0,07:14 AM,07:35 PM,06:53 AM,06:37 PM,12,15,16,15,12,30,82,0.0,1021,22,6,179,7
2016-03-10,23,11,0.0,11.6,1,1,7,07:55 AM,08:45 PM,06:51 AM,06:38 PM,13,17,17,17,11,34,81,0.0,1020,23,7,189,7
2016-03-11,20,15,0.0,8.8,1,1,14,08:36 AM,09:55 PM,06:50 AM,06:39 PM,16,17,17,17,10,75,91,0.2,1021,20,6,172,6
2016-03-12,24,13,0.0,11.6,1,1,22,09:20 AM,11:02 PM,06:48 AM,06:39 PM,15,18,19,18,8,52,83,0.7,1019,24,6,160,5
2016-03-13,20,14,0.0,10.2,1,1,29,10:06 AM,No moonset,06:47 AM,06:40 PM,15,16,16,16,11,71,91,5.1,1011,20,5,187,7
2016-03-14,18,11,0.0,10.2,1,1,36,10:54 AM,12:08 AM,06:46 AM,06:41 PM,13,14,15,14,14,32,90,2.2,1009,18,6,205,8
2016-03-15,24,10,0.0,11.6,1,1,44,11:46 AM,01:09 AM,06:44 AM,06:42 PM,13,16,17,16,12,27,81,0.3,1010,24,7,201,7
2016-03-16,21,9,0.0,11.6,1,1,51,12:40 PM,02:06 AM,06:43 AM,06:43 PM,12,16,16,16,18,22,76,0.7,1012,21,10,245,11
2016-03-17,18,7,0.0,11.6,1,1,58,01:37 PM,02:57 AM,06:41 AM,06:44 PM,6,12,12,12,10,8,71,0.0,1015,18,8,264,6
2016-03-18,18,5,0.0,11.6,1,1,65,02:33 PM,03:43 AM,06:40 AM,06:45 PM,4,11,12,11,8,6,65,0.0,1015,18,10,75,5
2016-03-19,13,6,0.0,6.0,1,1,73,03:30 PM,04:24 AM,06:38 AM,06:45 PM,7,9,10,9,9,82,84,1.0,1013,13,10,224,6
2016-03-20,7,2,0.0,7.4,1,1,80,04:26 PM,05:01 AM,06:37 AM,06:46 PM,2,3,5,3,10,53,83,1.6,1017,7,9,207,7
2016-03-21,6,-2,0.1,7.4,1,1,87,05:22 PM,05:36 AM,06:35 AM,06:47 PM,-1,1,2,1,10,47,82,0.2,1024,6,8,259,7
2016-03-22,16,1,0.0,11.6,1,1,94,06:16 PM,06:09 AM,06:34 AM,06:48 PM,3,7,8,7,15,1,73,0.0,1023,16,10,212,9
2016-03-23,19,6,0.0,11.6,1,1,100,07:10 PM,06:40 AM,06:33 AM,06:49 PM,8,11,12,11,16,19,80,0.0,1019,19,6,219,10
2016-03-24,21,9,0.0,10.2,1,1,100,08:04 PM,07:12 AM,06:31 AM,06:50 PM,10,14,15,14,16,35,80,1.3,1012,21,9,177,10
2016-03-25,14,5,0.0,10.2,1,1,84,08:58 PM,07:44 AM,06:30 AM,06:51 PM,9,10,10,10,11,55,90,0.2,1013,14,4,279,8
2016-03-26,20,4,0.0,8.9,1,1,76,09:52 PM,08:17 AM,06:28 AM,06:51 PM,9,12,12,12,8,43,82,0.1,1019,20,8,156,4
2016-03-27,20,12,0.0,7.5,1,1,69,10:45 PM,08:53 AM,06:27 AM,06:52 PM,13,16,16,16,9,78,88,2.8,1018,20,8,181,5
2016-03-28,14,6,0.0,11.6,1,1,62,11:39 PM,09:32 AM,06:25 AM,06:53 PM,8,9,10,9,15,44,85,0.0,1017,14,9,275,10
2016-03-29,14,4,0.0,11.6,1,1,55,No moonrise,10:14 AM,06:24 AM,06:54 PM,4,8,9,8,10,18,76,0.0,1022,14,9,52,6
2016-03-30,21,6,0.0,11.6,1,1,47,12:30 AM,11:01 AM,06:23 AM,06:55 PM,8,13,14,13,11,15,75,0.0,1021,21,8,148,7
2016-03-31,18,11,0.0,8.9,1,1,43,01:21 AM,11:53 AM,06:21 AM,06:56 PM,13,15,15,15,14,54,88,0.3,1011,18,7,197,9
2016-04-01,20,13,0.0,10.2,1,1,26,02:10 AM,12:48 PM,06:20 AM,06:56 PM,14,16,16,16,14,62,86,4.7,1008,20,7,225,9
2016-04-02,13,8,0.0,11.6,1,1,19,02:56 AM,01:49 PM,06:18 AM,06:57 PM,5,9,11,9,20,47,72,0.2,1010,13,9,276,14
2016-04-03,14,0,0.0,11.6,1,1,11,03:41 AM,02:53 PM,06:17 AM,06:58 PM,1,8,8,8,10,7,66,0.0,1020,14,10,271,6
2016-04-04,20,5,0.0,11.6,1,1,4,04:23 AM,04:00 PM,06:16 AM,06:59 PM,7,12,13,12,20,8,71,2.6,1017,20,10,243,13
2016-04-05,12,3,0.0,11.6,1,1,0,05:04 AM,05:09 PM,06:14 AM,07:00 PM,0,5,7,5,13,33,68,0.0,1025,12,9,115,9
2016-04-06,16,2,0.0,9.0,1,1,0,05:45 AM,06:19 PM,06:13 AM,07:01 PM,4,8,9,8,14,52,72,2.1,1018,16,10,174,9
2016-04-07,14,5,0.0,10.3,1,1,0,06:26 AM,07:31 PM,06:11 AM,07:01 PM,6,7,9,7,24,45,84,1.2,1008,14,8,259,16
2016-04-08,10,3,0.0,11.6,1,1,3,07:10 AM,08:41 PM,06:10 AM,07:02 PM,3,4,6,4,14,46,82,2.0,1013,10,9,280,9
2016-04-09,7,-1,0.0,11.6,1,1,11,07:56 AM,09:51 PM,06:09 AM,07:03 PM,-3,-0,3,-0,17,23,71,0.0,1020,7,9,268,11
2016-04-10,18,-2,0.0,10.3,1,1,19,08:45 AM,10:57 PM,06:07 AM,07:04 PM,1,8,8,8,10,31,62,0.0,1024,18,10,166,6
2016-04-11,21,3,0.0,9.0,1,1,26,09:38 AM,11:58 PM,06:06 AM,07:05 PM,7,12,13,12,18,37,70,0.0,1021,21,10,197,11
2016-04-12,15,11,0.0,10.3,1,1,34,10:32 AM,No moonset,06:05 AM,07:06 PM,11,13,13,13,10,63,87,4.3,1019,15,5,288,6
2016-04-13,19,7,0.0,9.1,1,1,41,11:30 AM,12:52 AM,06:03 AM,07:07 PM,7,12,13,12,14,55,72,0.5,1019,19,9,199,9
2016-04-14,20,9,0.0,10.3,1,1,49,12:27 PM,01:41 AM,06:02 AM,07:07 PM,9,14,14,14,13,54,76,1.5,1018,20,9,189,8
2016-04-15,18,10,0.0,9.1,1,1,56,01:25 PM,02:24 AM,06:01 AM,07:08 PM,9,12,13,12,15,61,80,2.8,1018,18,8,193,10
2016-04-16,18,8,0.0,9.7,1,1,64,02:21 PM,03:03 AM,05:59 AM,07:09 PM,8,11,13,11,17,71,75,0.8,1020,18,9,187,11
2016-04-17,21,8,0.0,12.1,1,1,71,03:17 PM,03:39 AM,05:58 AM,07:10 PM,9,14,14,14,13,55,75,1.0,1020,21,9,196,8
2016-04-18,21,10,0.0,10.9,1,1,79,04:11 PM,04:11 AM,05:57 AM,07:11 PM,10,15,15,15,15,61,73,1.5,1018,21,9,165,9
2016-04-19,18,11,0.0,10.9,1,1,87,05:05 PM,04:43 AM,05:56 AM,07:12 PM,10,13,14,13,16,58,80,4.2,1016,18,9,190,10
2016-04-20,18,9,0.0,12.1,1,1,94,05:59 PM,05:14 AM,05:54 AM,07:12 PM,9,12,13,12,15,59,79,0.8,1016,18,8,195,9
2016-04-21,23,11,0.0,13.3,1,1,100,06:53 PM,05:45 AM,05:53 AM,07:13 PM,11,17,18,17,14,41,72,3.2,1017,23,10,192,9
2016-04-22,20,11,0.0,13.3,1,1,100,07:47 PM,06:18 AM,05:52 AM,07:14 PM,13,16,16,16,12,56,86,0.8,1014,20,6,230,7
2016-04-23,19,9,0.0,10.9,1,1,83,08:40 PM,06:53 AM,05:51 AM,07:15 PM,11,13,13,13,10,66,85,0.3,1016,19,5,120,6
2016-04-24,24,7,0.0,13.7,1,1,76,09:34 PM,07:31 AM,05:50 AM,07:16 PM,11,16,17,16,9,22,76,0.0,1017,24,8,157,6
2016-04-25,24,11,0.0,13.7,1,1,68,10:26 PM,08:12 AM,05:48 AM,07:17 PM,13,18,19,18,15,28,73,0.1,1015,24,10,198,9
2016-04-26,25,14,0.0,13.7,1,1,61,11:18 PM,08:57 AM,05:47 AM,07:18 PM,15,19,20,19,15,22,78,0.8,1012,25,9,218,9
2016-04-27,24,14,0.0,13.7,1,1,53,No moonrise,09:47 AM,05:46 AM,07:18 PM,16,19,20,19,12,18,85,3.6,1010,24,8,209,8
2016-04-28,25,15,0.0,13.7,1,1,46,12:06 AM,10:40 AM,05:45 AM,07:19 PM,15,19,20,19,16,25,79,0.6,1012,25,10,225,10
2016-04-29,27,13,0.0,13.8,1,1,38,12:52 AM,11:38 AM,05:44 AM,07:20 PM,12,20,20,20,5,11,67,0.0,1016,27,9,194,3
2016-04-30,25,15,0.0,13.8,1,1,30,01:36 AM,12:38 PM,05:43 AM,07:21 PM,13,19,20,19,9,41,69,0.4,1015,25,10,141,5
2016-05-01,25,15,0.0,13.3,1,1,29,02:17 AM,01:42 PM,05:42 AM,07:22 PM,16,19,19,19,12,53,85,1.6,1015,25,7,204,8
2016-05-02,24,14,0.0,13.8,1,1,22,02:57 AM,02:47 PM,05:41 AM,07:23 PM,16,19,20,19,11,48,83,0.7,1015,24,6,227,7
2016-05-03,17,12,0.0,9.8,1,1,15,03:37 AM,03:55 PM,05:40 AM,07:24 PM,13,15,15,15,9,81,87,1.7,1011,17,7,299,6
2016-05-04,18,7,0.0,13.9,1,1,8,04:17 AM,05:05 PM,05:39 AM,07:24 PM,8,12,12,12,10,49,76,0.3,1008,18,8,262,7
2016-05-05,10,5,0.0,9.8,1,1,0,04:58 AM,06:15 PM,05:38 AM,07:25 PM,5,6,7,6,12,88,86,0.3,1009,10,5,288,8
2016-05-06,17,5,0.0,13.3,1,1,0,05:43 AM,07:27 PM,05:37 AM,07:26 PM,6,10,11,10,13,42,75,0.1,1013,17,8,288,9
2016-05-07,24,7,0.0,13.3,1,1,0,06:30 AM,08:36 PM,05:36 AM,07:27 PM,10,15,16,15,19,23,71,0.5,1012,24,10,245,12
2016-05-08,25,14,0.0,13.9,1,1,7,07:22 AM,09:41 PM,05:35 AM,07:28 PM,14,18,19,18,17,20,77,1.4,1014,25,9,234,11
2016-05-09,25,14,0.0,11.0,1,1,14,08:18 AM,10:41 PM,05:34 AM,07:29 PM,13,19,19,19,12,50,69,0.3,1017,25,10,201,8
2016-05-10,26,12,0.0,13.3,1,1,21,09:16 AM,11:35 PM,05:33 AM,07:29 PM,14,19,20,19,14,23,75,1.1,1018,26,10,197,9
2016-05-11,25,15,0.0,13.3,1,1,29,10:16 AM,No moonset,05:32 AM,07:30 PM,17,20,20,20,12,25,85,3.9,1020,25,9,214,8
2016-05-12,27,15,0.0,14.0,1,1,36,11:15 AM,12:21 AM,05:31 AM,07:31 PM,17,20,21,20,13,31,83,3.7,1018,27,9,211,8
2016-05-13,22,7,0.0,12.2,1,1,43,12:13 PM,01:03 AM,05:30 AM,07:32 PM,12,16,16,16,11,50,79,0.0,1016,22,6,293,7
2016-05-14,20,6,0.0,14.0,1,1,50,01:10 PM,01:40 AM,05:30 AM,07:33 PM,7,13,13,13,19,15,68,0.0,1015,20,10,265,12
2016-05-15,16,0,0.0,14.0,1,1,58,02:05 PM,02:13 AM,05:29 AM,07:33 PM,2,9,9,9,7,4,65,0.0,1020,16,8,273,5
2016-05-16,21,2,0.0,14.1,1,1,65,03:00 PM,02:45 AM,05:28 AM,07:34 PM,4,12,12,12,7,28,61,0.1,1023,21,10,139,4
2016-05-17,24,10,0.0,12.2,1,1,72,03:54 PM,03:17 AM,05:27 AM,07:35 PM,11,16,16,16,6,49,78,1.6,1019,24,9,129,3
2016-05-18,16,11,0.0,14.1,1,1,80,04:47 PM,03:48 AM,05:27 AM,07:36 PM,13,15,15,15,8,40,89,0.0,1016,16,9,194,5
2016-05-19,24,11,0.0,12.2,1,1,87,05:41 PM,04:19 AM,05:26 AM,07:37 PM,12,17,18,17,12,51,74,1.0,1018,24,8,204,7
2016-05-20,27,13,0.0,12.2,1,1,94,06:35 PM,04:54 AM,05:25 AM,07:37 PM,13,20,20,20,12,51,68,0.1,1017,27,9,178,8
2016-05-21,24,14,0.0,11.1,1,1,100,07:30 PM,05:31 AM,05:25 AM,07:38 PM,14,19,19,19,13,61,77,1.8,1017,24,9,208,8
2016-05-22,22,9,0.0,14.2,1,1,100,08:23 PM,06:10 AM,05:24 AM,07:39 PM,8,15,15,15,12,42,70,0.0,1015,22,7,264,8
2016-05-23,23,6,0.0,14.2,1,1,84,09:15 PM,06:54 AM,05:23 AM,07:40 PM,8,16,16,16,6,7,66,0.0,1016,23,10,132,4
2016-05-24,25,8,0.0,14.2,1,1,77,10:05 PM,07:43 AM,05:23 AM,07:40 PM,10,17,18,17,10,3,66,0.0,1020,25,10,201,6
2016-05-25,27,12,0.0,14.2,1,1,70,10:52 PM,08:35 AM,05:22 AM,07:41 PM,12,20,20,20,12,22,65,0.4,1022,27,10,199,8
2016-05-26,21,15,0.0,14.2,1,1,62,11:36 PM,09:32 AM,05:22 AM,07:42 PM,15,17,18,17,13,9,83,0.1,1019,21,10,153,6
2016-05-27,27,18,0.0,14.2,1,1,55,No moonrise,10:30 AM,05:21 AM,07:42 PM,18,24,24,22,9,27,78,2.3,1018,27,10,178,5
2016-05-28,29,18,0.0,14.2,1,1,48,12:17 AM,11:32 AM,05:21 AM,07:43 PM,17,26,26,25,6,35,66,2.5,1019,29,10,221,4
2016-05-29,27,16,0.0,14.2,1,1,40,12:57 AM,12:34 PM,05:21 AM,07:44 PM,16,21,22,21,8,33,74,0.8,1019,27,10,113,5
2016-05-30,28,16,0.0,14.2,1,1,33,01:35 AM,01:40 PM,05:20 AM,07:44 PM,16,22,22,22,7,11,71,0.4,1016,28,10,142,5
2016-05-31,28,16,0.0,12.3,1,1,29,02:13 AM,02:46 PM,05:20 AM,07:45 PM,16,22,23,22,13,53,74,1.2,1017,28,9,197,8
2016-06-01,31,18,0.0,14.3,1,1,12,02:52 AM,03:54 PM,05:19 AM,07:46 PM,18,25,25,24,9,25,71,1.9,1016,31,9,200,6
2016-06-02,28,17,0.0,14.3,1,1,4,03:33 AM,05:03 PM,05:19 AM,07:46 PM,18,23,23,23,9,29,76,1.5,1017,28,10,213,6
2016-06-03,29,15,0.0,14.3,1,1,0,04:18 AM,06:13 PM,05:19 AM,07:47 PM,18,22,23,22,7,23,78,0.0,1017,29,9,221,5
2016-06-04,30,17,0.0,14.3,1,1,0,05:07 AM,07:21 PM,05:19 AM,07:47 PM,18,24,24,23,12,25,74,0.0,1014,30,10,194,8
2016-06-05,24,18,0.0,10.1,1,1,0,06:01 AM,08:24 PM,05:18 AM,07:48 PM,19,20,21,20,14,72,91,1.1,1011,24,7,221,9
2016-06-06,27,15,0.0,14.3,1,1,3,06:58 AM,09:22 PM,05:18 AM,07:49 PM,16,22,22,22,9,37,73,0.0,1010,27,7,236,5
2016-06-07,27,12,0.0,14.3,1,1,11,07:59 AM,10:13 PM,05:18 AM,07:49 PM,12,20,20,20,16,5,63,0.0,1008,27,10,278,11
2016-06-08,25,10,0.0,14.3,1,1,18,09:00 AM,10:58 PM,05:18 AM,07:50 PM,10,18,18,18,9,5,65,0.0,1014,25,10,284,6
2016-06-09,27,9,0.0,14.3,1,1,26,10:01 AM,11:38 PM,05:18 AM,07:50 PM,11,19,19,19,7,1,62,0.0,1017,27,10,137,4
2016-06-10,20,11,0.0,14.3,1,1,33,10:59 AM,No moonset,05:18 AM,07:50 PM,12,15,16,15,3,4,81,0.0,1018,20,10,135,2
2016-06-11,31,15,0.0,14.3,1,1,41,11:56 AM,12:14 AM,05:18 AM,07:51 PM,15,24,24,24,12,4,61,0.0,1019,31,10,218,8
2016-06-12,32,16,0.0,14.3,1,1,48,12:52 PM,12:47 AM,05:18 AM,07:51 PM,16,25,25,24,10,24,64,0.0,1017,32,10,236,7
2016-06-13,32,15,0.0,13.4,1,1,56,01:46 PM,01:19 AM,05:18 AM,07:52 PM,18,26,26,25,7,18,68,0.3,1014,32,10,196,5
2016-06-14,34,16,0.0,14.3,1,1,63,02:40 PM,01:50 AM,05:18 AM,07:52 PM,18,27,27,25,7,11,70,4.2,1013,34,10,164,4
2016-06-15,23,16,0.0,14.3,1,1,71,03:34 PM,02:21 AM,05:18 AM,07:52 PM,17,21,21,21,13,21,83,2.9,1014,23,9,182,6
2016-06-16,30,16,0.0,12.3,1,1,79,04:28 PM,02:54 AM,05:18 AM,07:53 PM,17,24,24,23,10,51,72,0.9,1017,30,9,208,6
2016-06-17,25,19,0.0,11.2,1,1,86,05:23 PM,03:30 AM,05:18 AM,07:53 PM,18,22,23,22,12,59,80,0.4,1011,25,9,158,7
2016-06-18,29,17,0.0,14.4,1,1,94,06:16 PM,04:08 AM,05:18 AM,07:53 PM,15,23,23,23,14,15,67,0.0,1020,29,10,97,9
2016-06-19,29,14,0.0,14.4,1,1,100,07:10 PM,04:51 AM,05:18 AM,07:54 PM,12,22,22,22,9,18,58,0.0,1026,29,10,91,6
2016-06-20,29,12,0.0,14.4,1,1,100,08:01 PM,05:38 AM,05:19 AM,07:54 PM,13,21,22,21,9,23,62,0.0,1024,29,10,234,6
2016-06-21,29,16,0.0,14.4,1,1,84,08:50 PM,06:30 AM,05:19 AM,07:54 PM,18,24,24,23,15,26,75,1.8,1018,29,10,231,9
2016-06-22,30,19,0.0,13.4,1,1,76,09:36 PM,07:26 AM,05:19 AM,07:54 PM,20,26,26,24,12,34,81,1.3,1017,30,8,233,8
2016-06-23,32,22,0.0,14.4,1,1,69,10:19 PM,08:24 AM,05:19 AM,07:54 PM,20,28,28,26,16,35,70,2.4,1016,32,10,234,11
2016-06-24,29,20,0.0,14.3,1,1,61,10:59 PM,09:26 AM,05:20 AM,07:54 PM,20,25,25,24,12,32,81,1.0,1016,29,9,245,8
2016-06-25,33,16,0.0,14.4,1,1,54,11:37 PM,10:28 AM,05:20 AM,07:55 PM,18,26,26,25,6,5,68,0.0,1019,33,10,44,4
2016-06-26,32,18,0.0,14.4,1,1,46,No moonrise,11:32 AM,05:20 AM,07:55 PM,19,27,27,25,8,17,72,2.0,1020,32,10,202,5
2016-06-27,29,19,0.0,13.4,1,1,38,12:14 AM,12:36 PM,05:21 AM,07:55 PM,21,26,26,24,9,38,86,5.2,1018,29,8,257,6
2016-06-28,31,16,0.0,13.4,1,1,31,12:52 AM,01:42 PM,05:21 AM,07:55 PM,17,24,24,24,8,38,73,0.3,1016,31,8,170,5
2016-06-29,28,14,0.0,14.3,1,1,23,01:31 AM,02:48 PM,05:21 AM,07:55 PM,15,22,23,22,10,12,69,0.0,1015,28,10,248,6
2016-06-30,30,14,0.0,14.3,1,1,16,02:12 AM,03:56 PM,05:22 AM,07:55 PM,15,23,23,23,7,10,67,0.1,1015,30,10,153,5
2016-07-01,30,15,0.0,14.3,1,1,15,02:58 AM,05:02 PM,05:22 AM,07:55 PM,15,23,23,23,7,11,68,0.0,1015,30,10,246,5
2016-07-02,31,15,0.0,14.3,1,1,8,03:48 AM,06:07 PM,05:23 AM,07:54 PM,17,24,24,24,7,12,69,0.0,1017,31,9,171,5
2016-07-03,32,16,0.0,14.3,1,1,1,04:42 AM,07:07 PM,05:23 AM,07:54 PM,18,26,26,24,6,27,73,3.9,1017,32,10,176,4
2016-07-04,31,20,0.0,14.3,1,1,0,05:42 AM,08:02 PM,05:24 AM,07:54 PM,20,27,27,25,16,21,76,3.0,1016,31,8,201,11
2016-07-05,29,21,0.0,14.3,1,1,0,06:42 AM,08:50 PM,05:24 AM,07:54 PM,20,26,26,24,16,39,78,1.2,1016,29,9,230,11
2016-07-06,30,19,0.0,14.3,1,1,6,07:44 AM,09:34 PM,05:25 AM,07:54 PM,21,26,26,24,14,40,83,0.9,1017,30,8,230,9
2016-07-07,26,19,0.0,11.2,1,1,14,08:45 AM,10:11 PM,05:25 AM,07:53 PM,21,24,24,22,15,61,93,7.0,1015,26,6,219,9
2016-07-08,32,20,0.0,14.3,1,1,21,09:44 AM,10:46 PM,05:26 AM,07:53 PM,21,27,27,25,17,28,78,0.7,1015,32,10,236,12
2016-07-09,30,17,0.0,14.3,1,1,28,10:41 AM,11:19 PM,05:26 AM,07:53 PM,19,25,25,24,11,24,78,0.6,1016,30,8,256,7
2016-07-10,30,16,0.0,14.3,1,1,35,11:36 AM,11:51 PM,05:27 AM,07:53 PM,16,23,23,23,5,24,69,0.0,1017,30,10,259,3
2016-07-11,30,16,0.0,14.2,1,1,43,12:31 PM,No moonset,05:28 AM,07:52 PM,18,25,25,24,7,23,71,2.0,1018,30,10,175,5
2016-07-12,29,18,0.0,14.2,1,1,50,01:25 PM,12:22 AM,05:28 AM,07:52 PM,19,25,25,24,12,17,78,1.4,1019,29,9,219,8
2016-07-13,32,17,0.0,14.2,1,1,57,02:19 PM,12:54 AM,05:29 AM,07:51 PM,18,26,26,25,11,7,71,0.0,1019,32,10,224,7
2016-07-14,31,19,0.0,14.2,1,1,65,03:13 PM,01:29 AM,05:30 AM,07:51 PM,20,27,27,25,12,13,76,6.0,1017,31,9,236,8
2016-07-15,30,17,0.0,14.2,1,1,72,04:07 PM,02:06 AM,05:30 AM,07:51 PM,19,26,26,24,5,28,74,1.2,1017,30,10,232,3
2016-07-16,32,16,0.0,14.2,1,1,79,05:01 PM,02:46 AM,05:31 AM,07:50 PM,18,26,26,24,5,12,71,0.6,1018,32,10,185,3
2016-07-17,33,16,0.0,14.2,1,1,86,05:54 PM,03:32 AM,05:32 AM,07:50 PM,18,27,27,26,9,13,66,0.8,1020,33,10,210,5
2016-07-18,29,17,0.0,12.2,1,1,94,06:44 PM,04:21 AM,05:32 AM,07:49 PM,18,25,25,23,9,54,73,1.7,1018,29,9,188,6
2016-07-19,29,17,0.0,12.2,1,1,100,07:32 PM,05:17 AM,05:33 AM,07:48 PM,18,25,25,23,10,52,73,1.2,1017,29,9,201,6
2016-07-20,30,18,0.0,12.2,1,1,100,08:17 PM,06:15 AM,05:34 AM,07:48 PM,18,25,25,24,10,50,73,0.9,1016,30,9,215,6
2016-07-21,30,18,0.0,12.2,1,1,85,08:59 PM,07:17 AM,05:34 AM,07:47 PM,19,26,26,24,10,53,75,0.7,1015,30,9,201,6
2016-07-22,29,18,0.0,8.8,1,1,77,09:39 PM,08:20 AM,05:35 AM,07:46 PM,19,25,25,24,11,74,76,1.4,1015,29,9,217,7
2016-07-23,29,18,0.0,12.2,1,1,70,10:16 PM,09:24 AM,05:36 AM,07:46 PM,19,25,25,24,9,50,78,1.5,1015,29,8,232,6
2016-07-24,30,17,0.0,12.2,1,1,63,10:54 PM,10:29 AM,05:37 AM,07:45 PM,18,25,25,24,9,54,72,0.5,1015,30,9,223,5
2016-07-25,30,18,0.0,12.2,1,1,55,11:32 PM,11:35 AM,05:37 AM,07:44 PM,17,25,25,24,10,52,69,0.2,1016,30,9,194,6
2016-07-26,31,17,0.0,12.2,1,1,48,No moonrise,12:40 PM,05:38 AM,07:44 PM,18,25,25,24,10,49,69,1.0,1015,31,9,200,6
2016-07-27,31,18,0.0,12.2,1,1,41,12:12 AM,01:46 PM,05:39 AM,07:43 PM,18,26,26,25,10,49,72,0.9,1015,31,9,219,6
2016-07-28,30,20,0.0,11.1,1,1,34,12:55 AM,02:51 PM,05:40 AM,07:42 PM,20,26,26,24,14,67,81,0.2,1014,30,9,231,10
2016-07-29,30,19,0.0,12.2,1,1,26,01:42 AM,03:55 PM,05:40 AM,07:41 PM,20,26,26,24,9,54,82,0.8,1015,30,5,241,6
2016-07-30,31,18,0.0,14.0,1,1,19,02:33 AM,04:55 PM,05:41 AM,07:40 PM,19,25,25,24,8,15,76,0.0,1015,31,8,231,5
2016-07-31,32,19,0.0,14.0,1,1,15,03:29 AM,05:51 PM,05:42 AM,07:39 PM,19,26,26,25,7,16,73,0.4,1017,32,10,237,5
2016-08-01,32,17,0.0,14.0,1,1,5,04:28 AM,06:42 PM,05:43 AM,07:38 PM,19,26,26,25,5,13,71,0.1,1018,32,10,206,3
2016-08-02,30,19,0.0,13.3,1,1,0,05:29 AM,07:27 PM,05:43 AM,07:38 PM,20,26,26,25,9,26,78,9.0,1017,30,9,259,6
2016-08-03,32,17,0.0,13.9,1,1,0,06:30 AM,08:07 PM,05:44 AM,07:37 PM,19,26,26,25,6,27,74,0.0,1016,32,8,122,4
2016-08-04,31,19,0.0,13.9,1,1,2,07:30 AM,08:44 PM,05:45 AM,07:36 PM,20,27,27,25,7,22,77,6.6,1016,31,10,143,4
2016-08-05,29,18,0.0,13.9,1,1,10,08:28 AM,09:18 PM,05:46 AM,07:35 PM,20,25,25,24,9,24,84,2.6,1015,29,8,214,5
2016-08-06,32,17,0.0,13.9,1,1,17,09:25 AM,09:50 PM,05:47 AM,07:34 PM,19,26,26,25,7,21,73,0.2,1013,32,8,224,5
2016-08-07,30,20,0.0,13.3,1,1,24,10:20 AM,10:22 PM,05:47 AM,07:33 PM,22,27,27,25,8,42,83,5.1,1013,30,8,91,5
2016-08-08,32,20,0.0,13.3,1,1,32,11:15 AM,10:54 PM,05:48 AM,07:31 PM,21,28,28,25,7,49,79,2.9,1014,32,9,117,4
2016-08-09,30,20,0.0,13.8,1,1,39,12:09 PM,11:27 PM,05:49 AM,07:30 PM,20,27,27,25,11,31,76,2.1,1017,30,9,125,7
2016-08-10,31,20,0.0,13.8,1,1,46,01:03 PM,No moonset,05:50 AM,07:29 PM,20,27,27,25,10,28,74,0.0,1020,31,10,126,6
2016-08-11,34,20,0.0,13.8,1,1,53,01:57 PM,12:03 AM,05:50 AM,07:28 PM,20,28,28,26,7,29,73,0.0,1019,34,9,146,4
2016-08-12,32,20,0.0,13.8,1,1,61,02:50 PM,12:41 AM,05:51 AM,07:27 PM,21,28,28,26,8,25,76,1.9,1016,32,9,163,5
2016-08-13,31,20,0.0,13.7,1,1,68,03:43 PM,01:25 AM,05:52 AM,07:26 PM,19,27,27,25,11,24,72,0.0,1016,31,9,206,7
2016-08-14,30,19,0.0,13.7,1,1,75,04:34 PM,02:12 AM,05:53 AM,07:25 PM,20,27,27,25,8,19,74,0.9,1019,30,10,197,5
2016-08-15,31,18,0.0,13.3,1,1,82,05:24 PM,03:04 AM,05:54 AM,07:23 PM,19,27,27,25,8,30,72,4.7,1021,31,10,190,5
2016-08-16,32,19,0.0,13.7,1,1,90,06:10 PM,04:01 AM,05:54 AM,07:22 PM,20,27,27,25,10,22,75,0.1,1022,32,10,195,6
2016-08-17,32,19,0.0,13.7,1,1,97,06:54 PM,05:02 AM,05:55 AM,07:21 PM,19,26,26,25,8,14,73,0.2,1021,32,9,204,5
2016-08-18,31,17,0.0,13.6,1,1,100,07:35 PM,06:06 AM,05:56 AM,07:20 PM,19,25,25,23,7,30,80,2.3,1020,31,9,132,4
2016-08-19,27,17,0.0,12.1,1,1,88,08:15 PM,07:11 AM,05:57 AM,07:18 PM,18,22,23,22,5,56,81,1.4,1017,27,9,254,3
2016-08-20,26,17,0.0,9.7,1,1,81,08:54 PM,08:17 AM,05:57 AM,07:17 PM,20,24,24,22,9,72,87,4.5,1013,26,9,218,6
2016-08-21,25,19,0.0,10.9,1,1,74,09:33 PM,09:25 AM,05:58 AM,07:16 PM,20,22,22,22,12,71,91,0.8,1014,25,4,260,8
2016-08-22,28,15,0.0,13.3,1,1,67,10:12 PM,10:31 AM,05:59 AM,07:15 PM,15,21,22,21,9,30,71,0.0,1021,28,10,25,6
2016-08-23,30,14,0.0,13.1,1,1,59,10:55 PM,11:39 AM,06:00 AM,07:13 PM,15,22,22,22,8,16,69,0.0,1024,30,10,149,5
2016-08-24,30,17,0.0,10.7,1,1,52,11:41 PM,12:44 PM,06:00 AM,07:12 PM,19,25,25,23,7,33,77,1.5,1023,30,9,181,4
